t_amount,balance,l_amount,duration,payments,status
25849.0,70370.3,84120,24,3505.0,A
7200.0,52981.7,189696,24,7904.0,B
3000.0,70662.2,75624,24,3151.0,B
25973.0,46923.1,259740,60,4329.0,A
15487.0,55871.5,14628,12,1219.0,A
4581.0,24808.9,98592,24,4108.0,A
3225.0,22726.0,120888,36,3358.0,A
900.0,76158.5,68544,24,2856.0,A
4500.0,25335.9,29448,12,2454.0,B
955.0,42186.7,12540,12,1045.0,A
6000.0,49846.1,126600,24,5275.0,A
3835.0,55551.2,265320,36,7370.0,A
6065.0,55036.1,227880,36,6330.0,A
4697.0,43661.1,38148,12,3179.0,A
219.0,56782.6,14028,12,1169.0,A
35312.0,76194.4,141240,24,5885.0,A
1436.0,34960.9,102876,12,8573.0,A
18631.0,59191.2,149040,48,3105.0,A
756.0,70718.7,274740,60,4579.0,A
4146.0,40744.3,104712,24,4363.0,A
2303.0,86326.2,104712,24,4363.0,A
4087.0,20136.9,76416,24,3184.0,A
1972.0,24343.5,248148,36,6893.0,A
15649.0,49639.6,93888,36,2608.0,A
17585.0,63497.5,91632,12,7636.0,A
24545.0,62850.5,98184,24,4091.0,A
14365.0,69003.6,95808,12,7984.0,A
20302.0,91214.7,111384,24,4641.0,A
18910.0,41855.3,300204,36,8339.0,A
695.0,44411.2,49320,12,4110.0,B
3408.0,46168.6,74040,12,6170.0,A
4601.0,41567.6,74040,12,6170.0,A
22789.0,72226.4,91152,24,3798.0,A
331.0,68161.7,231696,36,6436.0,A
15139.0,24675.7,30276,12,2523.0,B
691.0,21873.9,155640,24,6485.0,A
5900.0,69879.6,205200,36,5700.0,A
5900.0,26599.1,36684,12,3057.0,A
38453.0,91843.7,43164,12,3597.0,A
400.0,53278.2,21852,36,607.0,A
600.0,52678.2,21852,36,607.0,A
12414.0,34509.1,259740,60,4329.0,A
870.0,54001.5,14628,12,1219.0,A
15139.0,19982.7,30276,12,2523.0,B
1700.0,52783.3,30276,12,2523.0,A
36692.0,35243.3,60156,36,1671.0,B
4458.0,50718.3,63252,12,5271.0,A
14658.0,56844.7,12540,12,1045.0,A
506.0,26428.0,52788,12,4399.0,A
2163.0,28809.6,87840,24,3660.0,A
3274.0,60169.7,123696,48,2577.0,A
2653.0,63443.7,123696,48,2577.0,A
13300.0,29394.1,74688,12,6224.0,A
13386.0,61409.5,92976,24,3874.0,A
27489.0,47716.9,27984,12,2332.0,A
21321.0,82400.7,196080,48,4085.0,A
254.0,25028.4,54024,12,4502.0,A
4877.0,51905.6,14028,12,1169.0,A
16248.0,32032.2,61056,48,1272.0,A
13390.0,58713.5,65184,12,5432.0,A
10900.0,32695.8,104808,12,8734.0,A
6000.0,28960.9,102876,12,8573.0,A
4714.0,44616.5,15420,12,1285.0,A
22065.0,54909.1,11736,24,489.0,A
5200.0,35299.2,45768,12,3814.0,A
4736.0,49880.2,108144,36,3004.0,A
13386.0,72940.2,104712,24,4363.0,A
18908.0,43251.5,248148,36,6893.0,A
6411.0,53907.7,39024,12,3252.0,A
7500.0,59716.6,80340,12,6695.0,A
1737.0,39596.3,61560,12,5130.0,A
77.0,41490.6,74040,12,6170.0,A
1281.0,14607.1,91632,12,7636.0,A
1879.0,19718.9,155640,24,6485.0,A
7611.0,29638.9,78936,12,6578.0,A
3407.0,23524.9,92400,12,7700.0,A
11720.0,76686.5,17508,12,1459.0,A
20179.0,82986.8,110136,24,4589.0,A
2500.0,24099.1,36684,12,3057.0,A
137.0,50468.8,68112,12,5676.0,A
2197.0,21347.7,189696,24,7904.0,A
6262.0,42379.5,21924,36,609.0,A
1000.0,53001.5,14628,12,1219.0,A
2389.0,15298.9,76380,12,6365.0,A
1184.0,74974.5,68544,24,2856.0,A
21370.0,29348.3,63252,12,5271.0,A
3373.0,47944.3,44088,24,1837.0,A
6531.0,85666.5,97632,12,8136.0,A
44643.0,78767.4,89280,12,7440.0,A
13200.0,54438.3,134784,24,5616.0,A
3873.7,57535.9,92976,24,3874.0,A
1800.0,45916.9,27984,12,2332.0,A
4085.0,78315.7,196080,48,4085.0,A
5392.0,14084.9,129408,24,5392.0,A
1200.0,50705.6,14028,12,1169.0,A
10904.0,28463.3,87216,48,1817.0,B
1594.0,74600.4,141240,24,5885.0,A
7741.8,85387.5,464520,60,7742.0,B
32594.0,91307.5,65184,12,5432.0,A
2288.3,50805.7,27456,12,2288.0,A
26677.0,57658.0,27456,12,2288.0,A
7518.0,82330.8,270648,36,7518.0,B
4347.0,19982.8,48672,36,1352.0,A
4423.0,31807.3,53076,12,4423.0,A
3221.5,50650.4,115992,36,3222.0,A
10340.0,85258.3,45768,12,3814.0,A
14500.0,30719.6,20220,12,1685.0,A
2778.7,8384.5,33348,12,2779.0,A
14900.0,35678.5,37908,12,3159.0,A
423.0,31400.2,17184,12,1432.0,A
3100.0,50578.5,37908,12,3159.0,A
2600.0,50418.1,79632,24,3318.0,A
1445.0,31689.1,69360,48,1445.0,A
9736.0,22618.1,116832,12,9736.0,A
7182.5,22676.2,86184,12,7182.0,A
5200.0,23709.1,68124,12,5677.0,A
6893.0,36358.5,248148,36,6893.0,A
3697.8,71296.4,44376,12,3698.0,A
5142.0,47932.8,123408,24,5142.0,A
3252.2,49155.5,39024,12,3252.0,A
7512.7,45250.1,90156,12,7513.0,A
2076.0,37691.7,74736,36,2076.0,A
6494.8,69434.6,155880,24,6495.0,A
4000.0,58850.5,98184,24,4091.0,A
1974.0,35540.2,71064,36,1974.0,A
912.0,30157.7,15192,24,633.0,A
7700.0,18315.9,174744,24,7281.0,B
6500.0,81583.8,77640,12,6470.0,A
3900.5,37156.1,93600,24,3900.0,A
3900.5,51634.4,140400,36,3900.0,A
2051.0,14926.7,73836,36,2051.0,A
6170.0,35320.6,74040,12,6170.0,A
6041.0,59522.8,76944,12,6412.0,A
3798.2,68428.2,91152,24,3798.0,A
5665.0,42282.4,67980,12,5665.0,A
2300.0,22375.7,30276,12,2523.0,B
17900.0,4475.7,30276,12,2523.0,B
5700.3,57178.3,205200,36,5700.0,A
1319.0,15803.4,63312,48,1319.0,A
8013.0,48985.2,288468,36,8013.0,A
12342.0,28123.8,101520,12,8460.0,A
8460.0,19663.8,101520,12,8460.0,A
3016.7,70428.2,72408,24,3017.0,B
2881.0,51833.4,34572,12,2881.0,A
3505.0,61389.3,84120,24,3505.0,A
1042.0,27953.8,68112,12,5676.0,A
21473.0,28995.8,68112,12,5676.0,A
607.0,52071.2,21852,36,607.0,A
7240.0,76077.7,86880,12,7240.0,A
51900.0,89935.2,75624,24,3151.0,B
6393.0,39464.6,165960,24,6915.0,A
6915.0,45857.6,165960,24,6915.0,A
2700.0,6082.7,30276,12,2523.0,B
4167.0,8833.7,165960,36,4610.0,A
4557.2,75674.0,164052,36,4557.0,B
7143.0,29017.1,31176,24,1299.0,A
24650.0,49458.9,98592,24,4108.0,A
1299.0,36160.1,31176,24,1299.0,A
2600.0,42337.5,21396,12,1783.0,A
800.0,31781.6,143904,24,5996.0,A
6340.3,83020.4,76080,12,6340.0,A
4017.0,97714.2,39576,12,3298.0,A
1889.0,39483.9,45336,24,1889.0,A
2856.0,72118.5,68544,24,2856.0,A
1624.0,29738.3,60156,36,1671.0,B
3881.0,31362.3,60156,36,1671.0,B
12200.0,89978.1,212400,36,5900.0,A
2118.3,29922.6,127080,60,2118.0,A
5353.5,65088.4,192744,36,5354.0,A
2770.3,2247.2,66480,24,2770.0,B
11418.0,5017.6,66480,24,2770.0,B
950.0,28718.5,11400,12,950.0,A
23062.0,90358.0,96168,12,8014.0,A
3744.7,27308.6,89880,24,3745.0,A
5622.5,29647.1,67464,12,5622.0,A
13875.0,26021.4,23052,12,1921.0,A
2100.0,23921.4,23052,12,1921.0,A
3708.0,51782.2,7656,24,319.0,A
7370.0,48181.2,265320,36,7370.0,A
38369.0,70050.5,76680,24,3195.0,A
37346.0,66740.1,74688,12,6224.0,A
23514.0,81049.9,92976,24,3874.0,A
23038.0,86593.8,59760,24,2490.0,A
56.0,15732.8,48672,36,1352.0,A
12970.0,48679.7,198240,24,8260.0,A
3580.0,85971.5,107640,24,4485.0,A
2400.0,63606.7,95400,36,2650.0,A
44110.0,94528.1,79632,24,3318.0,A
42244.0,108384.0,274740,60,4579.0,A
36375.0,77119.3,104712,24,4363.0,A
8197.0,15512.1,68124,12,5677.0,A
9583.0,61713.4,44376,12,3698.0,A
16745.0,86179.6,155880,24,6495.0,A
20612.0,58303.7,74736,36,2076.0,A
4800.0,64203.6,95808,12,7984.0,A
733.0,69189.7,111384,24,4641.0,A
14400.0,69922.7,111384,24,4641.0,A
397.0,34923.6,74040,12,6170.0,A
11069.0,48453.8,76944,12,6412.0,A
8151.0,30579.0,47304,24,1971.0,A
1612.0,26429.4,46320,24,1930.0,A
22799.0,46570.7,91200,24,3800.0,A
7396.0,63032.2,72408,24,3017.0,B
131.0,51940.2,21852,36,607.0,A
445.0,39019.6,165960,24,6915.0,A
10891.0,38567.9,98592,24,4108.0,A
2735.0,109408.0,41904,12,3492.0,A
1500.0,13798.9,76380,12,6365.0,A
15000.0,57118.5,68544,24,2856.0,A
15159.0,105137.0,212400,36,5900.0,A
1820.0,26898.5,11400,12,950.0,A
5915.0,79751.5,97632,12,8136.0,A
6953.0,26641.8,36168,12,3014.0,A
9900.0,19747.1,67464,12,5622.0,A
262.0,23659.4,23052,12,1921.0,A
646.0,22348.6,87840,24,3660.0,A
3900.0,22994.6,87840,24,3660.0,A
6665.0,75487.5,187224,24,7801.0,B
10966.0,97852.9,27984,12,2332.0,A
23400.0,54915.7,196080,48,4085.0,A
21804.0,61344.1,38148,12,3179.0,A
14863.0,32677.1,54024,12,4502.0,A
97.0,50708.7,27456,12,2288.0,A
17928.0,46888.9,102876,12,8573.0,A
2411.0,44477.9,102876,12,8573.0,A
5015.0,47259.1,11736,24,489.0,A
2300.0,60647.1,23628,12,1969.0,A
4782.0,57942.0,260028,36,7223.0,A
4397.0,51689.0,149040,48,3105.0,A
1861.0,84110.5,107640,24,4485.0,A
11793.0,41761.2,17184,12,1432.0,A
9499.0,98884.7,274740,60,4579.0,A
43095.0,65771.2,86184,12,7182.0,A
20326.0,39555.8,18324,12,1527.0,A
8319.0,31236.8,18324,12,1527.0,A
573.0,42760.5,83016,12,6918.0,A
7500.0,93983.4,151560,24,6315.0,A
45076.0,90326.1,90156,12,7513.0,A
13100.0,46616.6,80340,12,6695.0,A
11567.0,32844.2,49320,12,4110.0,B
3231.0,33925.1,93600,24,3900.0,A
235.0,31193.2,33144,12,2762.0,A
356.0,56822.3,205200,36,5700.0,A
14845.0,49359.2,31728,24,1322.0,A
7100.0,35885.2,288468,36,8013.0,A
3861.0,35866.4,41952,12,3496.0,A
3468.0,16195.8,101520,12,8460.0,A
7320.0,55712.2,72408,24,3017.0,B
18491.0,70431.2,21852,36,607.0,A
3300.0,79720.4,76080,12,6340.0,A
7832.0,34423.8,23184,12,1932.0,A
2239.0,59365.1,86616,12,7218.0,A
1900.0,45539.6,93888,36,2608.0,A
3218.0,52430.1,18564,12,1547.0,A
3115.0,14845.9,38520,12,3210.0,A
15000.0,13067.3,60156,36,1671.0,B
1800.0,16726.7,73836,36,2051.0,A
2196.0,24702.5,11400,12,950.0,A
9292.0,17658.4,110112,24,4588.0,A
3000.0,26611.2,44940,12,3745.0,A
21959.0,44307.6,87840,24,3660.0,A
43095.0,62183.7,86184,12,7182.0,A
7170.0,45896.5,76680,24,3195.0,A
1800.0,55940.9,25944,24,1081.0,A
800.0,56311.5,48624,24,2026.0,A
20178.0,70058.2,108144,36,3004.0,A
21600.0,63472.3,36396,12,3033.0,A
21026.0,82739.4,44376,12,3698.0,A
4300.0,55665.5,91632,12,7636.0,A
5787.0,84539.1,90156,12,7513.0,A
7486.0,78693.6,155880,24,6495.0,A
3200.0,105061.0,111384,24,4641.0,A
23800.0,37925.7,231696,36,6436.0,A
2700.0,44376.4,80952,24,3373.0,A
7300.0,22338.9,78936,12,6578.0,A
6600.0,78157.7,173808,24,7242.0,A
4200.0,105208.0,41904,12,3492.0,A
12000.0,33539.6,93888,36,2608.0,A
15220.0,7661.4,29448,12,2454.0,B
900.0,23802.5,11400,12,950.0,A
25504.0,52812.6,89880,24,3745.0,A
7000.0,68487.5,187224,24,7801.0,B
8400.0,40959.2,31728,24,1322.0,A
2400.0,49829.1,38148,12,3179.0,A
5800.0,20845.9,87216,48,1817.0,B
30190.0,80898.7,27456,12,2288.0,A
11000.0,43389.6,82896,12,6908.0,A
15349.0,65340.6,53472,12,4456.0,A
3000.0,50927.4,217152,36,6032.0,A
6900.0,29580.1,168984,24,7041.0,B
11700.0,27542.9,76416,24,3184.0,A
54100.0,65802.4,44376,12,3698.0,A
37163.0,119902.0,44376,12,3698.0,A
1400.0,28645.7,51408,24,2142.0,A
49435.0,128129.0,155880,24,6495.0,A
45800.0,89522.8,24516,12,2043.0,A
45294.0,135323.0,24516,12,2043.0,A
8330.0,72533.6,95808,12,7984.0,A
5000.0,13315.9,174744,24,7281.0,B
14500.0,35032.7,208320,48,4340.0,A
22700.0,58883.8,77640,12,6470.0,A
47392.0,72802.4,46320,24,1930.0,A
13643.0,69355.2,72408,24,3017.0,B
30913.0,58538.9,192552,24,8023.0,B
6901.0,760.4,29448,12,2454.0,B
13124.0,52744.7,172080,48,3585.0,A
11500.0,31868.7,68400,12,5700.0,B
5087.0,65851.4,89280,12,7440.0,A
33392.0,114442.0,92976,24,3874.0,A
41200.0,73241.9,92976,24,3874.0,A
12800.0,19877.1,54024,12,4502.0,A
2635.0,18210.9,87216,48,1817.0,B
54500.0,72052.7,27456,12,2288.0,A
45654.0,126553.0,27456,12,2288.0,A
37129.0,87779.4,115992,36,3222.0,A
5880.0,35881.2,17184,12,1432.0,A
5200.0,45727.4,217152,36,6032.0,A
1400.0,28218.6,19248,12,1604.0,A
33392.0,125484.0,104712,24,4363.0,A
60200.0,65283.5,104712,24,4363.0,A
13100.0,48560.5,83016,12,6918.0,A
12568.0,53234.4,44376,12,3698.0,A
10373.0,39018.7,51408,24,2142.0,A
11100.0,61433.6,95808,12,7984.0,A
12142.0,25783.7,231696,36,6436.0,A
8040.0,65698.3,77808,12,6484.0,A
3600.0,23395.5,4980,12,415.0,A
8000.0,30338.9,78936,12,6578.0,A
21082.0,44606.9,92400,12,7700.0,A
6600.0,38006.9,92400,12,7700.0,A
4320.0,48681.5,14628,12,1219.0,A
10600.0,47938.9,192552,24,8023.0,B
37742.0,69356.0,76908,12,6409.0,B
36160.0,101248.0,192744,36,5354.0,A
23600.0,37332.7,61656,24,2569.0,B
1800.0,24841.8,36168,12,3014.0,A
12985.0,86226.9,92976,24,3874.0,A
15582.0,101809.0,92976,24,3874.0,A
14100.0,35729.1,38148,12,3179.0,A
10857.0,48233.8,94512,12,7876.0,B
6500.0,64416.4,141240,24,5885.0,A
3600.0,81787.5,464520,60,7742.0,B
4400.0,11336.8,57360,12,4780.0,B
2300.0,34323.9,87360,24,3640.0,A
11626.0,40063.0,149040,48,3105.0,A
6900.0,38827.4,217152,36,6032.0,A
12985.0,93850.5,104712,24,4363.0,A
15582.0,80865.5,104712,24,4363.0,A
9400.0,59609.3,170256,24,7094.0,A
2200.0,33864.4,105804,36,2939.0,A
29800.0,34333.6,51360,12,4280.0,B
3300.0,44622.6,91584,24,3816.0,A
2528.0,87407.2,75624,24,3151.0,B
2600.0,48015.6,80952,24,3373.0,A
11400.0,30937.5,21396,12,1783.0,A
2200.0,87369.1,52128,24,2172.0,A
5000.0,8798.9,76380,12,6365.0,A
17107.0,69851.7,172080,48,3585.0,A
17286.0,54618.7,61656,24,2569.0,B
7500.0,19060.6,113796,36,3161.0,A
5100.0,21328.0,52788,12,4399.0,A
2300.0,52138.3,134784,24,5616.0,A
15200.0,33820.9,42840,12,3570.0,A
400.0,51105.6,14028,12,1169.0,A
33801.0,115588.0,464520,60,7742.0,B
42600.0,72988.5,464520,60,7742.0,B
20100.0,62230.8,270648,36,7518.0,B
12700.0,43240.9,25944,24,1081.0,A
7300.0,42571.9,24312,12,2026.0,A
2700.0,57947.1,23628,12,1969.0,A
5520.0,35856.7,198240,24,8260.0,A
17102.0,76287.8,42900,12,3575.0,A
840.0,39333.1,97224,24,4051.0,A
1600.0,23188.8,230220,36,6395.0,B
2100.0,48638.3,30276,12,2523.0,A
9100.0,26766.4,41952,12,3496.0,A
40900.0,36407.2,75624,24,3151.0,B
13300.0,39176.8,208128,48,4336.0,B
49024.0,68392.0,120888,36,3358.0,A
8579.0,24960.6,93888,36,2608.0,A
10000.0,12247.2,66480,24,2770.0,B
5800.0,23548.3,63252,12,5271.0,A
200.0,51582.2,7656,24,319.0,A
1400.0,43605.4,21072,24,878.0,A
800.0,42805.4,21072,24,878.0,A
20497.0,118350.0,27984,12,2332.0,A
56200.0,62149.9,27984,12,2332.0,A
28438.0,43393.8,88440,12,7370.0,A
11900.0,102003.0,53472,12,4456.0,A
48562.0,113903.0,53472,12,4456.0,A
63600.0,38402.6,53472,12,4456.0,A
8600.0,27256.7,198240,24,8260.0,A
14100.0,43680.1,168984,24,7041.0,B
25936.0,69437.9,139536,24,5814.0,A
18100.0,45642.9,76416,24,3184.0,A
15200.0,29436.9,71460,12,5955.0,A
4100.0,38182.4,67980,12,5665.0,A
10300.0,46522.3,205200,36,5700.0,A
23100.0,49702.4,46320,24,1930.0,A
3900.0,27968.7,68400,12,5700.0,B
11516.0,54335.4,89280,12,7440.0,A
19400.0,24907.6,87840,24,3660.0,A
23700.0,24533.8,94512,12,7876.0,B
2700.0,49082.4,47016,12,3918.0,A
25856.0,83803.1,23628,12,1969.0,A
26800.0,58212.1,79632,24,3318.0,A
7600.0,45634.4,44376,12,3698.0,A
16606.0,64622.6,155880,24,6495.0,A
35342.0,140403.0,111384,24,4641.0,A
5000.0,56634.4,140400,36,3900.0,A
4200.0,24944.2,49320,12,4110.0,B
27700.0,112703.0,111384,24,4641.0,A
5400.0,44733.1,97224,24,4051.0,A
10500.0,17471.1,91632,12,7636.0,A
4800.0,23258.5,215388,36,5983.0,B
8000.0,57698.3,77808,12,6484.0,A
19099.0,31726.7,189696,24,7904.0,B
26887.0,96467.2,75624,24,3151.0,B
33173.0,69580.2,75624,24,3151.0,B
3120.0,31303.8,23184,12,1932.0,A
6230.0,29031.3,39576,12,3298.0,A
40000.0,70645.0,79608,24,3317.0,A
200.0,24641.8,36168,12,3014.0,A
8300.0,40410.2,182628,36,5073.0,A
7800.0,16733.8,94512,12,7876.0,B
29200.0,19882.4,47016,12,3918.0,A
5400.0,69006.7,95400,36,2650.0,A
19253.0,89311.2,108144,36,3004.0,A
2100.0,28479.0,47304,24,1971.0,A
11339.0,11919.5,215388,36,5983.0,B
27711.0,59437.7,189696,24,7904.0,B
11900.0,18506.5,97392,12,8116.0,A
42989.0,43289.0,79824,12,6652.0,A
17300.0,26133.7,165960,36,4610.0,A
14400.0,33538.9,192552,24,8023.0,B
28900.0,62943.7,43164,12,3597.0,A
5100.0,100037.0,212400,36,5900.0,A
24223.0,75278.7,123696,48,2577.0,A
5369.0,32873.0,260028,36,7223.0,A
12300.0,44058.3,45768,12,3814.0,A
5000.0,31358.5,248148,36,6893.0,A
10100.0,48750.5,98184,24,4091.0,A
28372.0,59091.6,20220,12,1685.0,A
23294.0,33340.4,140400,36,3900.0,A
20682.0,32299.1,121896,24,5079.0,A
15100.0,33538.3,30276,12,2523.0,A
32513.0,71689.8,208128,48,4336.0,B
5300.0,23794.6,143904,24,5996.0,A
33996.0,121365.0,52128,24,2172.0,A
22488.0,99318.3,31248,12,2604.0,A
800.0,15645.9,38520,12,3210.0,A
3000.0,59943.7,43164,12,3597.0,A
2400.0,26202.5,11400,12,950.0,A
800.0,56044.7,12540,12,1045.0,A
29765.0,98252.5,187224,24,7801.0,B
8471.0,37425.5,76680,24,3195.0,A
31312.0,54500.8,230220,36,6395.0,B
16300.0,45849.9,27984,12,2332.0,A
13300.0,46227.1,197748,36,5493.0,A
9000.0,49212.1,79632,24,3318.0,A
14100.0,29580.1,168984,24,7041.0,B
4920.0,25170.2,71064,36,1974.0,A
3000.0,32032.7,208320,48,4340.0,A
900.0,35823.6,74040,12,6170.0,A
3914.0,21869.7,231696,36,6436.0,A
4200.0,49860.1,55368,24,2307.0,A
19823.0,81212.3,84120,24,3505.0,A
12600.0,65557.7,173808,24,7242.0,A
17190.0,85655.1,52128,24,2172.0,A
19700.0,65955.1,52128,24,2172.0,A
26209.0,80709.8,230220,36,6395.0,B
33455.0,117258.0,23628,12,1969.0,A
15800.0,71979.4,115992,36,3222.0,A
10728.0,31930.9,131292,36,3647.0,A
3400.0,45279.5,21924,36,609.0,A
11741.0,101264.0,24516,12,2043.0,A
18400.0,31460.1,55368,24,2307.0,A
6900.0,26638.3,30276,12,2523.0,A
12600.0,52337.6,72120,12,6010.0,A
6900.0,30783.3,30276,12,2523.0,A
38000.0,108909.0,212400,36,5900.0,A
46872.0,146909.0,212400,36,5900.0,A
14100.0,-1852.8,66480,24,2770.0,B
1000.0,25202.5,11400,12,950.0,A
9500.0,36607.3,44088,24,1837.0,A
11288.0,93632.4,96168,12,8014.0,A
30100.0,68152.5,187224,24,7801.0,B
27800.0,45188.5,464520,60,7742.0,B
51200.0,62586.0,164052,36,4557.0,B
9300.0,22389.1,69360,48,1445.0,A
3000.0,60472.3,36396,12,3033.0,A
14100.0,55337.9,139536,24,5814.0,A
29500.0,54189.5,209184,48,4358.0,A
13500.0,35655.5,39024,12,3252.0,A
1900.0,49620.9,99336,24,4139.0,A
10820.0,35764.2,49320,12,4110.0,B
44284.0,92737.8,76944,12,6412.0,A
18200.0,74537.8,76944,12,6412.0,A
22000.0,100882.0,230220,36,6395.0,B
20895.0,47533.3,30276,12,2523.0,A
5400.0,46359.9,92400,12,7700.0,A
13753.0,51759.9,92400,12,7700.0,A
29800.0,48597.6,110136,24,4589.0,A
13800.0,45637.7,189696,24,7904.0,B
29977.0,61450.3,193968,36,5388.0,A
20895.0,51678.3,30276,12,2523.0,A
38112.0,113786.0,164052,36,4557.0,B
1600.0,36267.9,98592,24,4108.0,A
18121.0,87086.9,41904,12,3492.0,A
49375.0,67033.4,110112,24,4588.0,A
42172.0,122882.0,230220,36,6395.0,B
9300.0,62752.7,27456,12,2288.0,A
42469.0,68867.9,154416,48,3217.0,A
7864.0,52608.3,36396,12,3033.0,A
4700.0,18959.4,23052,12,1921.0,A
32681.0,71699.7,51408,24,2142.0,A
5900.0,32425.4,29784,24,1241.0,A
4700.0,24824.7,15192,24,633.0,A
30200.0,82502.7,111384,24,4641.0,A
500.0,31693.2,33144,12,2762.0,A
800.0,14532.4,63312,48,1319.0,A
11700.0,25143.8,189696,24,7904.0,A
9300.0,39329.1,31176,24,1299.0,A
2800.0,103984.0,31248,12,2604.0,A
41700.0,80497.9,92976,24,3874.0,A
20389.0,122198.0,92976,24,3874.0,A
1100.0,81615.8,28248,24,1177.0,A
9500.0,20843.8,104808,12,8734.0,A
23026.0,57349.9,87360,24,3640.0,A
900.0,14832.8,48672,36,1352.0,A
1560.0,30247.3,53076,12,4423.0,A
26100.0,63211.2,108144,36,3004.0,A
26100.0,42767.9,154416,48,3217.0,A
4680.0,24616.1,116832,12,9736.0,A
20389.0,114240.0,104712,24,4363.0,A
26800.0,50319.3,104712,24,4363.0,A
27300.0,43531.5,44628,12,3719.0,A
12000.0,59699.7,51408,24,2142.0,A
6050.0,78489.1,90156,12,7513.0,A
19000.0,57287.8,42900,12,3575.0,A
14700.0,67802.7,111384,24,4641.0,A
2100.0,49578.3,30276,12,2523.0,A
4800.0,23702.0,141648,24,5902.0,A
17000.0,76365.1,86616,12,7218.0,A
18500.0,31346.1,126600,24,5275.0,A
8700.0,43438.3,134784,24,5616.0,A
4100.0,40377.9,102876,12,8573.0,A
7100.0,37202.0,164052,36,4557.0,B
200.0,30047.3,53076,12,4423.0,A
9000.0,31063.0,149040,48,3105.0,A
18300.0,47471.2,86184,12,7182.0,A
7200.0,80713.3,36396,12,3033.0,A
35305.0,87913.3,36396,12,3033.0,A
4600.0,10912.1,68124,12,5677.0,A
6400.0,58222.6,155880,24,6495.0,A
4100.0,40633.1,97224,24,4051.0,A
13600.0,38233.4,34572,12,2881.0,A
8323.0,89535.3,84120,24,3505.0,A
9900.0,33389.0,79824,12,6652.0,A
6482.0,59075.7,173808,24,7242.0,A
18284.0,44302.0,164052,36,4557.0,B
19700.0,83961.1,117024,24,4876.0,A
7100.0,21931.3,39576,12,3298.0,A
9000.0,58033.4,110112,24,4588.0,A
18300.0,43883.7,86184,12,7182.0,A
21200.0,26981.2,265320,36,7370.0,A
3840.0,26920.2,61056,48,1272.0,A
20884.0,22509.8,88440,12,7370.0,A
27900.0,19359.1,11736,24,489.0,A
8400.0,48949.9,87360,24,3640.0,A
2280.0,43947.1,197748,36,5493.0,A
1900.0,57191.6,20220,12,1685.0,A
10328.0,68026.3,77808,12,6484.0,A
13300.0,-8824.3,30276,12,2523.0,B
29200.0,16437.7,189696,24,7904.0,B
16000.0,32661.1,323472,48,6739.0,A
15828.0,84220.0,120888,36,3358.0,A
26331.0,94483.5,187224,24,7801.0,B
30.0,80830.9,92976,24,3874.0,A
147.6,34012.0,105804,36,2939.0,A
54.7,11445.2,57360,12,4780.0,B
145.3,25105.9,93888,36,2608.0,A
228.6,55894.1,91632,12,7636.0,A
69.5,13303.4,155640,24,6485.0,A
53.7,11390.5,57360,12,4780.0,B
221.3,38454.6,34572,12,2881.0,A
331.3,81947.0,28248,24,1177.0,A
259.3,51114.5,72408,24,3017.0,B
288.0,48885.6,110136,24,4589.0,A
333.9,86927.7,59760,24,2490.0,A
2.3,11428.3,57360,12,4780.0,B
195.0,48945.5,98184,24,4091.0,A
348.2,91655.7,65184,12,5432.0,A
427.7,109337.0,212400,36,5900.0,A
95.4,24194.4,36684,12,3057.0,A
304.8,94485.8,96168,12,8014.0,A
14.1,6096.8,30276,12,2523.0,B
224.4,60168.1,43164,12,3597.0,A
408.1,66698.7,52128,24,2172.0,A
175.9,39505.0,31176,24,1299.0,A
73.2,18284.1,87216,48,1817.0,B
6.5,13099.8,60156,36,1671.0,B
39.0,13106.3,60156,36,1671.0,B
170.0,19529.0,11736,24,489.0,A
124.3,16984.4,94512,12,7876.0,B
143.6,36024.8,17184,12,1432.0,A
139.9,61590.2,193968,36,5388.0,A
15.7,-8807.8,30276,12,2523.0,B
267.2,64683.6,141240,24,5885.0,A
273.4,62741.2,270648,36,7518.0,B
157.9,20040.4,47016,12,3918.0,A
271.3,69278.0,95400,36,2650.0,A
7.2,-8789.9,30276,12,2523.0,B
64.2,14897.0,48672,36,1352.0,A
144.2,35822.7,37908,12,3159.0,A
270.9,66057.3,17508,12,1459.0,A
111.2,27031.3,61056,48,1272.0,A
175.7,43416.6,25944,24,1081.0,A
173.3,49123.2,87360,24,3640.0,A
30.0,46082.7,27984,12,2332.0,A
14.6,67247.0,51696,24,2154.0,A
14.6,55141.8,196080,48,4085.0,A
14.6,49004.8,227880,36,6330.0,A
14.6,36024.2,38148,12,3179.0,A
14.6,14140.8,129408,24,5392.0,A
14.6,19965.5,54024,12,4502.0,A
14.6,16969.8,94512,12,7876.0,B
14.6,51294.5,14028,12,1169.0,A
14.6,18342.4,87216,48,1817.0,B
14.6,81932.4,28248,24,1177.0,A
14.6,91641.1,65184,12,5432.0,A
14.6,27016.7,61056,48,1272.0,A
14.6,64669.0,141240,24,5885.0,A
36968.0,82156.5,464520,60,7742.0,B
30.0,63045.6,27456,12,2288.0,A
14.6,20948.7,104808,12,8734.0,A
14.6,40534.3,102876,12,8573.0,A
14.6,43548.6,82896,12,6908.0,A
14.6,55767.2,15420,12,1285.0,A
14.6,11430.6,57360,12,4780.0,B
22479.0,61201.3,53472,12,4456.0,A
